subject_code_1,subject_code_2,distance
sub-s0143,sub-c0024,1.335552212952783
sub-s0143,sub-c0009,1.4704034893898328
sub-s0143,sub-c0048,1.4253534101173675
sub-s0143,sub-c0037,1.2890259920069576
sub-s0143,sub-c0311,1.427163900084701
sub-s0143,sub-c0170,1.3617174344510565
sub-s0143,sub-s0151,1.4239871470871759
sub-s0143,sub-s0027,1.3502695407483285
sub-s0143,sub-s0005,1.46316101620753
sub-s0143,sub-s0014,1.485960829941343
sub-s0143,sub-s0080,1.394581742769994
sub-s0143,sub-c0047,1.364104948937565
sub-s0143,sub-c0490,1.3375525868900302
sub-s0143,sub-c0059,1.3971805023429966
sub-s0143,sub-s0128,1.39614192721273
sub-s0143,sub-c0487,1.3534294475145205
sub-s0143,sub-c0411,1.421594692648139
sub-s0143,sub-c0254,1.4110560184671275
sub-s0143,sub-s0074,1.3904288869159325
sub-s0143,sub-s0116,1.379971773919876
sub-s0143,sub-s0219,1.4136734478668118
sub-s0143,sub-c0071,1.3405761528449354
sub-s0143,sub-s0012,1.3587084353571834
sub-s0143,sub-c0491,1.4174568278759734
sub-s0143,sub-s0045,1.3580727626401685
sub-s0143,sub-c0013,1.4531228455052165
sub-s0143,sub-c0518,1.4253138948257376
sub-s0143,sub-s0105,1.4104829872040374
sub-s0143,sub-s0157,1.4488801183727067
sub-s0143,sub-c0022,1.3493577297474042
sub-s0143,sub-c0028,1.4368131762339362
sub-s0143,sub-s0078,1.4270909838116386
sub-s0143,sub-c0387,1.4088015246250736
sub-s0143,sub-s0057,1.4267596379090923
sub-s0143,sub-c0064,1.421676530178113
sub-s0143,sub-c0293,1.415155063772536
sub-s0143,sub-c0038,1.3822612303704986
sub-s0143,sub-c0547,1.408587944198103
sub-s0143,sub-c0041,1.3032017267703524
sub-s0143,sub-s0226,1.3878898082157451
sub-s0143,sub-s0177,1.408620395693911
sub-s0143,sub-c0085,1.3861785372706223
sub-s0143,sub-c0091,1.4388424657853867
sub-s0143,sub-s0094,1.4605532684534837
sub-s0143,sub-c0053,1.377727366822764
sub-s0143,sub-c0519,1.4314322093428562
sub-s0143,sub-c0330,1.4248732749167885
sub-s0143,sub-s0075,1.375730826830588
sub-s0143,sub-c0419,1.403819307519194
sub-s0143,sub-c0488,1.4028729966041353
sub-s0143,sub-c0517,1.3866311426258582
sub-s0143,sub-c0516,1.3824039471301908
sub-s0143,sub-c0050,1.4396002137949921
sub-s0143,sub-c0546,1.3899240426759354
sub-s0143,sub-s0007,1.4537759970002215
sub-s0143,sub-c0291,1.4282536561425372
sub-s0143,sub-c0549,1.3706886752812535
sub-s0143,sub-c0062,1.3813234154585714
sub-s0143,sub-c0070,1.3954057365360109
sub-s0143,sub-c0280,1.3575811730023664
sub-s0143,sub-c0270,1.3889785387094338
sub-s0143,sub-s0164,1.3895010694937184
sub-s0143,sub-s0152,1.3896240135983091
sub-s0143,sub-c0042,1.3502629812905096
sub-s0143,sub-c0210,1.3945695284448163
sub-c0272,sub-s0109,1.3948986454622168
sub-c0272,sub-s0181,1.4018383307500233
sub-c0272,sub-c0256,1.404708782091112
sub-c0272,sub-c0034,1.4201832747565875
sub-c0272,sub-c0017,1.4100924044281709
sub-c0272,sub-s0019,1.3874175683096763
sub-c0272,sub-c0273,1.4418939943658673
sub-c0272,sub-s0103,1.4205156603044473
sub-c0272,sub-s0140,1.4207852312899618
sub-c0272,sub-c0020,1.3890111870379755
sub-c0272,sub-c0290,1.3881336415899153
sub-c0272,sub-c0025,1.4293741916176421
sub-c0272,sub-c0253,1.4016766196893315
sub-c0272,sub-c0010,1.4379908503134844
sub-c0272,sub-s0127,1.3965886329021941
sub-c0272,sub-s0004,1.4138437459930373
sub-c0272,sub-s0194,1.4013089068600009
sub-c0272,sub-c0090,1.3934406355750586
sub-c0272,sub-c0044,1.3868747934320291
sub-c0272,sub-c0024,1.3886839564751154
sub-c0272,sub-c0009,1.4303872680736027
sub-c0272,sub-c0048,1.4464304747068946
sub-c0272,sub-c0037,1.4227253557189055
sub-c0272,sub-c0311,1.4302897417595795
sub-c0272,sub-c0170,1.4037863733598248
sub-c0272,sub-s0151,1.403140130234059
sub-c0272,sub-s0027,1.4212628177057813
sub-c0272,sub-s0005,1.4285638086021162
sub-c0272,sub-s0014,1.4090027870477093
sub-c0272,sub-s0080,1.3962946181281717
sub-c0272,sub-c0047,1.4016261405744987
sub-c0272,sub-c0490,1.388026613020005
sub-c0272,sub-c0059,1.4008975945300925
sub-c0272,sub-s0128,1.4170502363201118
sub-c0272,sub-c0487,1.4194000782594196
sub-c0272,sub-c0411,1.3791030980910193
sub-c0272,sub-c0254,1.4279878058007514
sub-c0272,sub-s0074,1.4177784749013802
sub-c0272,sub-s0116,1.420242140242432
sub-c0272,sub-s0219,1.3911850372736698
sub-c0272,sub-c0071,1.3993843506391377
sub-c0272,sub-s0012,1.3960369676987108
sub-c0272,sub-c0491,1.4623187419631876
sub-c0272,sub-s0045,1.4112178787820007
sub-c0272,sub-c0013,1.4315563071706026
sub-c0272,sub-c0518,1.4084121825680131
sub-c0272,sub-s0105,1.4120269160894494
sub-c0272,sub-s0157,1.4032770514131567
sub-c0272,sub-c0022,1.3995906559927844
sub-c0272,sub-c0028,1.4483803212194215
sub-c0272,sub-s0078,1.3969056976484084
sub-c0272,sub-c0387,1.4254651993218541
sub-c0272,sub-s0057,1.3835813576051919
sub-c0272,sub-c0064,1.4292450003229078
sub-c0272,sub-c0293,1.433530675867774
sub-c0272,sub-c0038,1.4226067071931172
sub-c0272,sub-c0547,1.36973718823531
sub-c0272,sub-c0041,1.4058966236477566
sub-c0272,sub-s0226,1.3859575560395792
sub-c0272,sub-s0177,1.408485418485017
sub-c0272,sub-c0085,1.413966962660438
sub-c0272,sub-c0091,1.393609189836955
sub-c0272,sub-s0094,1.4023714858437124
sub-c0272,sub-c0053,1.4247150661116068
sub-c0272,sub-c0519,1.388934324845956
sub-c0272,sub-c0330,1.425144842331368
sub-c0272,sub-s0075,1.4141701021860753
sub-c0272,sub-c0419,1.4301052916249757
sub-c0272,sub-c0488,1.3997844716954329
sub-c0272,sub-c0517,1.3826383720371156
sub-c0272,sub-c0516,1.4244154559728919
sub-c0272,sub-c0050,1.39380849149643
sub-c0272,sub-c0546,1.4299943690324042
sub-c0272,sub-s0007,1.4096813698735444
sub-c0272,sub-c0291,1.4434215689452343
sub-c0272,sub-c0549,1.378273594636959
sub-c0272,sub-c0062,1.4162973738473266
sub-c0272,sub-c0070,1.4044835448393722
sub-c0272,sub-c0280,1.408716364969241
sub-c0272,sub-c0270,1.4052369855734457
sub-c0272,sub-s0164,1.40040142570401
sub-c0272,sub-s0152,1.3939629066012456
sub-c0272,sub-c0042,1.411549124943144
sub-c0272,sub-c0210,1.4397852318159936
sub-s0109,sub-s0181,1.3840587827884776
sub-s0109,sub-c0256,1.437835448083162
sub-s0109,sub-c0034,1.3526319259544026
sub-s0109,sub-c0017,1.3690685698258231
sub-s0109,sub-s0019,1.492786122702987
sub-s0109,sub-c0273,1.4745165592649767
sub-s0109,sub-s0103,1.3195607120933845
sub-s0109,sub-s0140,1.429013387878065
sub-s0109,sub-c0020,1.5039994849100675
sub-s0109,sub-c0290,1.5026742123969
sub-s0109,sub-c0025,1.4560883905282611
sub-s0109,sub-c0253,1.3916776049451425
sub-s0109,sub-c0010,1.4752557331527294
sub-s0109,sub-s0127,1.416776966056993
sub-s0109,sub-s0004,1.3194899802771392
sub-s0109,sub-s0194,1.4573001717141933
sub-s0109,sub-c0090,1.327933851974506
sub-s0109,sub-c0044,1.4658739700545982
sub-s0109,sub-c0024,1.5109224186883339
sub-s0109,sub-c0009,1.341761176267778
sub-s0109,sub-c0048,1.3580417575057706
sub-s0109,sub-c0037,1.4106929065684404
sub-s0109,sub-c0311,1.4049014984594594
sub-s0109,sub-c0170,1.3594350801637989
sub-s0109,sub-s0151,1.3616180421831239
sub-s0109,sub-s0027,1.493824658565763
sub-s0109,sub-s0005,1.2754605493297106
sub-s0109,sub-s0014,1.34536660867286
sub-s0109,sub-s0080,1.4529479385484994
sub-s0109,sub-c0047,1.5269077174309795
sub-s0109,sub-c0490,1.495622990393309
sub-s0109,sub-c0059,1.4509405778790505
sub-s0109,sub-s0128,1.4840405916996078
sub-s0109,sub-c0487,1.4172528641060098
sub-s0109,sub-c0411,1.4387923891170853
sub-s0109,sub-c0254,1.3250613715206452
sub-s0109,sub-s0074,1.3317152698363122
sub-s0109,sub-s0116,1.3748150264662256
sub-s0109,sub-s0219,1.4620653259553837
sub-s0109,sub-c0071,1.468772235704003
sub-s0109,sub-s0012,1.517516353377115
sub-s0109,sub-c0491,1.4506477301571394
sub-s0109,sub-s0045,1.514022080110782
sub-s0109,sub-c0013,1.302889162952413
sub-s0109,sub-c0518,1.4524751979771857
sub-s0109,sub-s0105,1.4777557785254867
sub-s0109,sub-s0157,1.3787226424872843
sub-s0109,sub-c0022,1.523934443013712
sub-s0109,sub-c0028,1.3498361496267335
sub-s0109,sub-s0078,1.337567182881406
sub-s0109,sub-c0387,1.4463777085240739
sub-s0109,sub-s0057,1.3616904105654624
sub-s0109,sub-c0064,1.3390876501674693
sub-s0109,sub-c0293,1.3751409011235354
sub-s0109,sub-c0038,1.4505836664986824
sub-s0109,sub-c0547,1.3776168138491571
sub-s0109,sub-c0041,1.343813912051391
sub-s0109,sub-s0226,1.4739115524213793
sub-s0109,sub-s0177,1.3846885849114263
sub-s0109,sub-c0085,1.4371511955241918
sub-s0109,sub-c0091,1.3057588007478764
sub-s0109,sub-s0094,1.3406315795674595
sub-s0109,sub-c0053,1.500461396652567
sub-s0109,sub-c0519,1.3784550947670307
sub-s0109,sub-c0330,1.4878249980979346
sub-s0109,sub-s0075,1.5128665306775648
sub-s0109,sub-c0419,1.4272220753596205
sub-s0109,sub-c0488,1.4028101539559141
sub-s0109,sub-c0517,1.365797602394036
sub-s0109,sub-c0516,1.4380873283292501
sub-s0109,sub-c0050,1.3054902523324143
sub-s0109,sub-c0546,1.4576220036278253
sub-s0109,sub-s0007,1.3589225577628585
sub-s0109,sub-c0291,1.3337899701109894
sub-s0109,sub-c0549,1.3194770309647605
sub-s0109,sub-c0062,1.50874419066785
sub-s0109,sub-c0070,1.447848709471605
sub-s0109,sub-c0280,1.513320576743592
sub-s0109,sub-c0270,1.5185459510655324
sub-s0109,sub-s0164,1.4852736965408604
sub-s0109,sub-s0152,1.48380045639619
sub-s0109,sub-c0042,1.4985146837182826
sub-s0109,sub-c0210,1.4526622829918352
sub-s0181,sub-c0256,1.4368224214923027
sub-s0181,sub-c0034,1.369416660858263
sub-s0181,sub-c0017,1.367350998423949
sub-s0181,sub-s0019,1.4665821678902988
sub-s0181,sub-c0273,1.4120295100126032
sub-s0181,sub-s0103,1.3768534800465244
sub-s0181,sub-s0140,1.4501165594795513
sub-s0181,sub-c0020,1.4433508264431716
sub-s0181,sub-c0290,1.453229651597973
sub-s0181,sub-c0025,1.3908285785745382
sub-s0181,sub-c0253,1.3812503102520821
sub-s0181,sub-c0010,1.447475498309418
sub-s0181,sub-s0127,1.3920606715553108
sub-s0181,sub-s0004,1.3559456939143861
sub-s0181,sub-s0194,1.4416730802442865
sub-s0181,sub-c0090,1.3965382257168513
sub-s0181,sub-c0044,1.4389143250502459
sub-s0181,sub-c0024,1.4257610978157256
sub-s0181,sub-c0009,1.3552592114696635
sub-s0181,sub-c0048,1.3674768039663103
sub-s0181,sub-c0037,1.3962146647320548
sub-s0181,sub-c0311,1.444101884908217
sub-s0181,sub-c0170,1.388400001129884
sub-s0181,sub-s0151,1.3961415931622603
sub-s0181,sub-s0027,1.436305404595028
sub-s0181,sub-s0005,1.372497946043359
sub-s0181,sub-s0014,1.4107290225141016
sub-s0181,sub-s0080,1.4350990691520935
sub-s0181,sub-c0047,1.4330519517270948
sub-s0181,sub-c0490,1.4475235562298516
sub-s0181,sub-c0059,1.4610354444711042
sub-s0181,sub-s0128,1.4407855284493525
sub-s0181,sub-c0487,1.3910404124070654
sub-s0181,sub-c0411,1.4232340446102478
sub-s0181,sub-c0254,1.337817405982092
sub-s0181,sub-s0074,1.364130106522969
sub-s0181,sub-s0116,1.383334670222414
sub-s0181,sub-s0219,1.4665319861864565
sub-s0181,sub-c0071,1.4371310554473622
sub-s0181,sub-s0012,1.4668446957589718
sub-s0181,sub-c0491,1.4367503570635696
sub-s0181,sub-s0045,1.4580344396685754
sub-s0181,sub-c0013,1.3846314001897484
sub-s0181,sub-c0518,1.4484992959456835
sub-s0181,sub-s0105,1.4572100306174876
sub-s0181,sub-s0157,1.406897555432892
sub-s0181,sub-c0022,1.4476889975967473
sub-s0181,sub-c0028,1.359408307362892
sub-s0181,sub-s0078,1.395824578207344
sub-s0181,sub-c0387,1.4154521728926124
sub-s0181,sub-s0057,1.38910648657268
sub-s0181,sub-c0064,1.3577896791312813
sub-s0181,sub-c0293,1.3993312344750068
sub-s0181,sub-c0038,1.424514565501116
sub-s0181,sub-c0547,1.389529732715122
sub-s0181,sub-c0041,1.362528957303704
sub-s0181,sub-s0226,1.435088531150242
sub-s0181,sub-s0177,1.4240187378565108
sub-s0181,sub-c0085,1.3970157026992487
sub-s0181,sub-c0091,1.3861598637484067
sub-s0181,sub-s0094,1.3836555323359243
sub-s0181,sub-c0053,1.4284474511130871
sub-s0181,sub-c0519,1.4034234607575882
sub-s0181,sub-c0330,1.4611174047044004
sub-s0181,sub-s0075,1.4649540891422483
sub-s0181,sub-c0419,1.4556731316134415
sub-s0181,sub-c0488,1.4073268939327717
sub-s0181,sub-c0517,1.415269139004559
sub-s0181,sub-c0516,1.4126365166918582
sub-s0181,sub-c0050,1.3713310310372613
sub-s0181,sub-c0546,1.4366311964360992
sub-s0181,sub-s0007,1.4014149776424047
sub-s0181,sub-c0291,1.3816090802293124
sub-s0181,sub-c0549,1.3863963704083642
sub-s0181,sub-c0062,1.452414549880099
sub-s0181,sub-c0070,1.414977214334549
sub-s0181,sub-c0280,1.4481069769945263
sub-s0181,sub-c0270,1.4255521460624963
sub-s0181,sub-s0164,1.453109042630559
sub-s0181,sub-s0152,1.4466314165458687
sub-s0181,sub-c0042,1.4410594728359132
sub-s0181,sub-c0210,1.4304408847163084
sub-c0256,sub-c0034,1.4359143024071204
sub-c0256,sub-c0017,1.445532831662735
sub-c0256,sub-s0019,1.361560793270086
sub-c0256,sub-c0273,1.3961048656009496
sub-c0256,sub-s0103,1.4260296256375145
sub-c0256,sub-s0140,1.404483400162428
sub-c0256,sub-c0020,1.379219557739938
sub-c0256,sub-c0290,1.391441046611341
sub-c0256,sub-c0025,1.4101589307422011
sub-c0256,sub-c0253,1.4136792193216545
sub-c0256,sub-c0010,1.4128515586845733
sub-c0256,sub-s0127,1.4258298274678938
sub-c0256,sub-s0004,1.4720521770056552
sub-c0256,sub-s0194,1.3897594882525761
sub-c0256,sub-c0090,1.40761156059615
sub-c0256,sub-c0044,1.3848406654503718
sub-c0256,sub-c0024,1.3745322755009304
sub-c0256,sub-c0009,1.4353941146676374
sub-c0256,sub-c0048,1.4493639683337078
sub-c0256,sub-c0037,1.416227184672876
sub-c0256,sub-c0311,1.4140557197037584
sub-c0256,sub-c0170,1.417995084874576
sub-c0256,sub-s0151,1.4051751469980616
sub-c0256,sub-s0027,1.4060996452477326
sub-c0256,sub-s0005,1.454003423335352
sub-c0256,sub-s0014,1.441897569880438
sub-c0256,sub-s0080,1.3928424292394366
sub-c0256,sub-c0047,1.3664709056323572
sub-c0256,sub-c0490,1.4028134014562144
sub-c0256,sub-c0059,1.3847467460023206
sub-c0256,sub-s0128,1.405926701941881
sub-c0256,sub-c0487,1.4107861229750278
sub-c0256,sub-c0411,1.3825687989711337
sub-c0256,sub-c0254,1.466027457819168
sub-c0256,sub-s0074,1.4496500474852276
sub-c0256,sub-s0116,1.4022132201492281
sub-c0256,sub-s0219,1.3898255814889906
sub-c0256,sub-c0071,1.3897640225374652
sub-c0256,sub-s0012,1.3558301041426275
sub-c0256,sub-c0491,1.4410709359615328
sub-c0256,sub-s0045,1.3754470938878363
sub-c0256,sub-c0013,1.4775051867166895
sub-c0256,sub-c0518,1.3936648276606705
sub-c0256,sub-s0105,1.3838536902382308
sub-c0256,sub-s0157,1.4046293484842285
sub-c0256,sub-c0022,1.377503143717551
sub-c0256,sub-c0028,1.450808579161343
sub-c0256,sub-s0078,1.4116645378471484
sub-c0256,sub-c0387,1.4236838406643342
sub-c0256,sub-s0057,1.4149260347379498
sub-c0256,sub-c0064,1.4307885658993105
sub-c0256,sub-c0293,1.4114905981501344
sub-c0256,sub-c0038,1.3998092988600463
sub-c0256,sub-c0547,1.420355651927746
sub-c0256,sub-c0041,1.4144522124246501
sub-c0256,sub-s0226,1.3635181059030175
sub-c0256,sub-s0177,1.4136837170201526
sub-c0256,sub-c0085,1.4193790443582213
sub-c0256,sub-c0091,1.4271261599015128
sub-c0256,sub-s0094,1.4372064152660269
sub-c0256,sub-c0053,1.3985255306423774
sub-c0256,sub-c0519,1.4262639225971627
sub-c0256,sub-c0330,1.4021548301083444
sub-c0256,sub-s0075,1.3741477446435728
sub-c0256,sub-c0419,1.3972016206650877
sub-c0256,sub-c0488,1.4336302624070811
sub-c0256,sub-c0517,1.4116997345031
sub-c0256,sub-c0516,1.4052363058896704
sub-c0256,sub-c0050,1.4235341375154584
sub-c0256,sub-c0546,1.40416988620361
sub-c0256,sub-s0007,1.436410154863614
sub-c0256,sub-c0291,1.4541672705507342
sub-c0256,sub-c0549,1.4398745692478656
sub-c0256,sub-c0062,1.4042929391111287
sub-c0256,sub-c0070,1.407690605696455
sub-c0256,sub-c0280,1.4000332037536194
sub-c0256,sub-c0270,1.3632952064774653
sub-c0256,sub-s0164,1.4080975055360114
sub-c0256,sub-s0152,1.3986222568821431
sub-c0256,sub-c0042,1.4031920076127748
sub-c0256,sub-c0210,1.4214254623537559
sub-c0034,sub-c0017,1.3662643935749632
sub-c0034,sub-s0019,1.4805367548492818
sub-c0034,sub-c0273,1.4511611787380068
sub-c0034,sub-s0103,1.3324516962932267
sub-c0034,sub-s0140,1.4664869342149451
sub-c0034,sub-c0020,1.500662116186199
sub-c0034,sub-c0290,1.4433457672882593
sub-c0034,sub-c0025,1.3905813335186623
sub-c0034,sub-c0253,1.3746128419611598
sub-c0034,sub-c0010,1.4981110121099699
sub-c0034,sub-s0127,1.3715695978008118
sub-c0034,sub-s0004,1.3102479922070247
sub-c0034,sub-s0194,1.4544606718442614
sub-c0034,sub-c0090,1.410208849896532
sub-c0034,sub-c0044,1.4603583295177769
sub-c0034,sub-c0024,1.4532262863688752
sub-c0034,sub-c0009,1.3153725658179398
sub-c0034,sub-c0048,1.3707653105872708
sub-c0034,sub-c0037,1.4078679025477363
sub-c0034,sub-c0311,1.440934084984306
sub-c0034,sub-c0170,1.3987084501216978
sub-c0034,sub-s0151,1.3843077483873634
sub-c0034,sub-s0027,1.4756251245903065
sub-c0034,sub-s0005,1.2813867578694251
sub-c0034,sub-s0014,1.3400066070056071
sub-c0034,sub-s0080,1.436371354457812
sub-c0034,sub-c0047,1.5237824686539396
sub-c0034,sub-c0490,1.4706435989030873
sub-c0034,sub-c0059,1.471806211182315
sub-c0034,sub-s0128,1.4449369237940624
sub-c0034,sub-c0487,1.4211910298190247
sub-c0034,sub-c0411,1.4043264438200787
sub-c0034,sub-c0254,1.3113511930056614
sub-c0034,sub-s0074,1.3504839850791972
sub-c0034,sub-s0116,1.3689936751473892
sub-c0034,sub-s0219,1.4819360858605897
sub-c0034,sub-c0071,1.4506675064294055
sub-c0034,sub-s0012,1.4941720948438282
sub-c0034,sub-c0491,1.4605811209388306
sub-c0034,sub-s0045,1.5174902386757574
sub-c0034,sub-c0013,1.2970916538827304
sub-c0034,sub-c0518,1.4308185087759027
sub-c0034,sub-s0105,1.4532412678367905
sub-c0034,sub-s0157,1.366251698282267
sub-c0034,sub-c0022,1.4870731174184892
sub-c0034,sub-c0028,1.3686171019549815
sub-c0034,sub-s0078,1.3348512863335835
sub-c0034,sub-c0387,1.4621555237167407
sub-c0034,sub-s0057,1.3550136932885142
sub-c0034,sub-c0064,1.3107881071343046
sub-c0034,sub-c0293,1.4039513224703062
sub-c0034,sub-c0038,1.4812370090387075
sub-c0034,sub-c0547,1.3704081461158084
sub-c0034,sub-c0041,1.3916679258679268
sub-c0034,sub-s0226,1.432158548458987
sub-c0034,sub-s0177,1.3775343942773894
sub-c0034,sub-c0085,1.464474293796714
sub-c0034,sub-c0091,1.3386627724487061
sub-c0034,sub-s0094,1.3495584822582711
sub-c0034,sub-c0053,1.4842277890135573
sub-c0034,sub-c0519,1.366012135601031
sub-c0034,sub-c0330,1.4867286895559886
sub-c0034,sub-s0075,1.5156838637839014
sub-c0034,sub-c0419,1.4591896417284163
sub-c0034,sub-c0488,1.3870747567610042
sub-c0034,sub-c0517,1.3656413347977068
sub-c0034,sub-c0516,1.430856548950526
sub-c0034,sub-c0050,1.2856237341268488
sub-c0034,sub-c0546,1.436916841080629
sub-c0034,sub-s0007,1.338793175401153
sub-c0034,sub-c0291,1.3750176276141508
sub-c0034,sub-c0549,1.3471828435043232
sub-c0034,sub-c0062,1.480085856418498
sub-c0034,sub-c0070,1.432662946726521
sub-c0034,sub-c0280,1.484194031398992
sub-c0034,sub-c0270,1.4491273749239726
sub-c0034,sub-s0164,1.4683028771312456
sub-c0034,sub-s0152,1.470694461697954
sub-c0034,sub-c0042,1.49100123802223
sub-c0034,sub-c0210,1.4497037761678178
sub-c0017,sub-s0019,1.4645038616493102
sub-c0017,sub-c0273,1.4411869551017815
sub-c0017,sub-s0103,1.3693391228608724
sub-c0017,sub-s0140,1.4546466276932606
sub-c0017,sub-c0020,1.4749632511575068
sub-c0017,sub-c0290,1.4327188877925507
sub-c0017,sub-c0025,1.4167012777090648
sub-c0017,sub-c0253,1.3850393931573797
sub-c0017,sub-c0010,1.4726302190725071
sub-c0017,sub-s0127,1.3899787391771803
sub-c0017,sub-s0004,1.3416255538361113
sub-c0017,sub-s0194,1.4449889224685466
sub-c0017,sub-c0090,1.4264799792785088
sub-c0017,sub-c0044,1.4518196597081732
sub-c0017,sub-c0024,1.4492146504573404
sub-c0017,sub-c0009,1.3451253515261719
sub-c0017,sub-c0048,1.3930334699100566
sub-c0017,sub-c0037,1.4325770798833455
sub-c0017,sub-c0311,1.4321876633895942
sub-c0017,sub-c0170,1.3915275483984615
sub-c0017,sub-s0151,1.3897124873044844
sub-c0017,sub-s0027,1.4471517676785053
sub-c0017,sub-s0005,1.3499829487658264
sub-c0017,sub-s0014,1.3510756163504647
sub-c0017,sub-s0080,1.4321221726726552
sub-c0017,sub-c0047,1.466433901118215
sub-c0017,sub-c0490,1.4616855079183122
sub-c0017,sub-c0059,1.4522110166874553
sub-c0017,sub-s0128,1.4402640343130626
sub-c0017,sub-c0487,1.4171725350536855
sub-c0017,sub-c0411,1.4060819360689718
sub-c0017,sub-c0254,1.3656835560452998
sub-c0017,sub-s0074,1.3675975697828804
sub-c0017,sub-s0116,1.3973491900430588
sub-c0017,sub-s0219,1.4486251547675904
sub-c0017,sub-c0071,1.4395751994684642
sub-c0017,sub-s0012,1.4840388911051225
sub-c0017,sub-c0491,1.4437437483777742
sub-c0017,sub-s0045,1.4747183615520254
sub-c0017,sub-c0013,1.3469739611273934
sub-c0017,sub-c0518,1.4373806825158422
sub-c0017,sub-s0105,1.4358193763715736
sub-c0017,sub-s0157,1.3845380632571667
sub-c0017,sub-c0022,1.4721501611936627
sub-c0017,sub-c0028,1.3752124123686003
sub-c0017,sub-s0078,1.3653739022775262
sub-c0017,sub-c0387,1.421417587859626
sub-c0017,sub-s0057,1.3774942997010278
sub-c0017,sub-c0064,1.3702527200907197
sub-c0017,sub-c0293,1.4211137981204114
sub-c0017,sub-c0038,1.4495708250706283
sub-c0017,sub-c0547,1.3879000192046265
sub-c0017,sub-c0041,1.4122013512858969
sub-c0017,sub-s0226,1.4364009726580307
sub-c0017,sub-s0177,1.3946257009393803
sub-c0017,sub-c0085,1.4407264970199567
sub-c0017,sub-c0091,1.3713660768777436
sub-c0017,sub-s0094,1.375680910725894
sub-c0017,sub-c0053,1.449459074799375
sub-c0017,sub-c0519,1.3723934662205444
sub-c0017,sub-c0330,1.4575970366213487
sub-c0017,sub-s0075,1.4653676282832464
sub-c0017,sub-c0419,1.450465539859662
sub-c0017,sub-c0488,1.3870021732720161
sub-c0017,sub-c0517,1.3785306017121925
sub-c0017,sub-c0516,1.432629304899129
sub-c0017,sub-c0050,1.3467403589112663
sub-c0017,sub-c0546,1.4279372560597223
sub-c0017,sub-s0007,1.349839814231443
sub-c0017,sub-c0291,1.4005433783588876
sub-c0017,sub-c0549,1.3889521507855604
sub-c0017,sub-c0062,1.4572946808646536
sub-c0017,sub-c0070,1.4273394322050885
sub-c0017,sub-c0280,1.4527325611448387
sub-c0017,sub-c0270,1.445246315607962
sub-c0017,sub-s0164,1.4516658371664304
sub-c0017,sub-s0152,1.4424567547911966
sub-c0017,sub-c0042,1.455933064026311
sub-c0017,sub-c0210,1.4446523491647243
sub-s0019,sub-c0273,1.3769356308915326
sub-s0019,sub-s0103,1.5111646814172273
sub-s0019,sub-s0140,1.3625768842369397
sub-s0019,sub-c0020,1.2616350920553687
sub-s0019,sub-c0290,1.321128792241946
sub-s0019,sub-c0025,1.424605675514938
sub-s0019,sub-c0253,1.4414417350012607
sub-s0019,sub-c0010,1.3649823550618567
sub-s0019,sub-s0127,1.4261807772436306
sub-s0019,sub-s0004,1.504684627330408
sub-s0019,sub-s0194,1.3520849151187442
sub-s0019,sub-c0090,1.4182770030676801
sub-s0019,sub-c0044,1.3054170399032812
sub-s0019,sub-c0024,1.3185279969613368
sub-s0019,sub-c0009,1.55355857359896
sub-s0019,sub-c0048,1.5112712970311792
sub-s0019,sub-c0037,1.3965428063160772
sub-s0019,sub-c0311,1.4246063529062616
sub-s0019,sub-c0170,1.40981129539735
sub-s0019,sub-s0151,1.4409161630403655
sub-s0019,sub-s0027,1.3580180914405686
sub-s0019,sub-s0005,1.5408622428443888
sub-s0019,sub-s0014,1.4889030867049755
sub-s0019,sub-s0080,1.3643183465354578
sub-s0019,sub-c0047,1.299038623042018
sub-s0019,sub-c0490,1.3391912859473427
sub-s0019,sub-c0059,1.3547094318921271
sub-s0019,sub-s0128,1.3523527504810926
sub-s0019,sub-c0487,1.416357443402728
sub-s0019,sub-c0411,1.3823779493710744
sub-s0019,sub-c0254,1.5045628656073986
sub-s0019,sub-s0074,1.4755975096652298
sub-s0019,sub-s0116,1.461805093533741
sub-s0019,sub-s0219,1.3233736551275732
sub-s0019,sub-c0071,1.3402893745929576
sub-s0019,sub-s0012,1.275393452221488
sub-s0019,sub-c0491,1.411572401591
sub-s0019,sub-s0045,1.288663052289375
sub-s0019,sub-c0013,1.5454176336852607
sub-s0019,sub-c0518,1.3708268685432734
sub-s0019,sub-s0105,1.3499223616584133
sub-s0019,sub-s0157,1.442851747534047
sub-s0019,sub-c0022,1.2845864471372577
sub-s0019,sub-c0028,1.5114186556148086
sub-s0019,sub-s0078,1.4741847571570732
sub-s0019,sub-c0387,1.417785098837319
sub-s0019,sub-s0057,1.4490999551244874
sub-s0019,sub-c0064,1.4767493518796682
sub-s0019,sub-c0293,1.4586614870800716
sub-s0019,sub-c0038,1.3817122730449534
sub-s0019,sub-c0547,1.4332757297880372
sub-s0019,sub-c0041,1.4391859912291378
sub-s0019,sub-s0226,1.3542102849592519
sub-s0019,sub-s0177,1.4150973329231702
sub-s0019,sub-c0085,1.3898899253764823
sub-s0019,sub-c0091,1.4811380527436302
sub-s0019,sub-s0094,1.4941333454437535
sub-s0019,sub-c0053,1.3268745498502943
sub-s0019,sub-c0519,1.421464498987225
